date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2023-02-18,23.74,21.31,26.45,,,,27.51,25.23,29.89,,,,4.13,2.21,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,23.72,21.31,26.42,,,,27.5,25.23,29.87,,,,4.13,2.22,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,23.71,21.3,26.39,,,,27.49,25.23,29.84,,,,4.13,2.22,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,23.69,21.3,26.37,,,,27.49,25.24,29.82,,,,4.13,2.21,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,23.68,21.29,26.36,,,,27.48,25.24,29.79,,,,4.13,2.21,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,23.67,21.29,26.35,,,,27.48,25.24,29.77,,,,4.14,2.2,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,23.65,21.28,26.35,,,,27.47,25.24,29.75,,,,4.14,2.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,23.64,21.27,26.34,,,,27.46,25.24,29.72,,,,4.14,2.19,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,23.63,21.27,26.34,,,,27.46,25.24,29.69,,,,4.14,2.19,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,23.61,21.28,26.32,,,,27.45,25.23,29.7,,,,4.14,2.19,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,23.6,21.28,26.32,,,,27.44,25.23,29.73,,,,4.15,2.19,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,23.59,21.27,26.32,,,,27.43,25.23,29.74,,,,4.15,2.18,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,23.58,21.26,26.29,,,,27.43,25.23,29.77,,,,4.15,2.18,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,23.57,21.26,26.3,,,,27.42,25.23,29.76,,,,4.15,2.17,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,23.56,21.25,26.3,,,,27.41,25.24,29.73,,,,4.16,2.17,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,23.55,21.24,26.3,,,,27.4,25.24,29.7,,,,4.16,2.19,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,23.54,21.24,26.3,,,,27.39,25.24,29.67,,,,4.16,2.2,6.37,,,,,,,,,,,,,,,,,,,,,,22.0,31.0,4.0,,,,,
2023-03-07,23.53,21.24,26.3,,,,27.39,25.25,29.64,,,,4.16,2.2,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,23.52,21.23,26.3,,,,27.38,25.24,29.64,,,,4.17,2.19,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,23.51,21.23,26.3,,,,27.37,25.24,29.64,,,,4.17,2.19,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,23.5,21.23,26.3,,,,27.36,25.23,29.64,,,,4.17,2.18,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,23.49,21.23,26.29,,,,27.35,25.22,29.64,,,,4.17,2.18,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,23.48,21.23,26.29,,,,27.34,25.21,29.64,,,,4.18,2.18,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,23.47,21.22,26.29,,,,27.33,25.2,29.64,,,,4.18,2.18,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,23.47,21.22,26.29,,,,27.32,25.19,29.64,,,,4.18,2.19,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,23.46,21.22,26.29,,,,27.31,25.18,29.63,,,,4.19,2.2,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,23.45,21.22,26.27,,,,27.3,25.17,29.63,,,,4.19,2.21,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,23.44,21.22,26.25,,,,27.29,25.16,29.63,,,,4.19,2.22,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,23.44,21.22,26.23,,,,27.28,25.15,29.63,,,,4.19,2.23,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,23.43,21.22,26.23,,,,27.27,25.14,29.63,,,,4.2,2.23,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,23.42,21.22,26.23,,,,27.26,25.12,29.6,,,,4.2,2.24,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,23.42,21.22,26.24,,,,27.25,25.11,29.61,,,,4.2,2.25,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,23.41,21.22,26.24,,,,27.24,25.1,29.62,,,,4.21,2.26,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,23.41,21.22,26.25,,,,27.23,25.08,29.62,,,,4.21,2.27,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,23.4,21.22,26.26,,,,27.22,25.07,29.61,,,,4.21,2.29,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,23.4,21.2,26.26,,,,27.21,25.06,29.57,,,,4.21,2.3,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,23.39,21.17,26.27,,,,27.2,25.04,29.53,,,,4.22,2.31,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,23.39,21.15,26.27,,,,27.19,25.03,29.5,,,,4.22,2.32,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,23.38,21.15,26.27,,,,27.18,25.01,29.48,,,,4.22,2.3,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,23.38,21.15,26.27,,,,27.17,24.99,29.49,,,,4.23,2.28,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30,23.37,21.15,26.26,,,,27.16,24.99,29.5,,,,4.23,2.27,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,23.37,21.15,26.25,,,,27.15,24.99,29.5,,,,4.23,2.25,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,23.37,21.14,26.24,,,,27.13,24.98,29.51,,,,4.24,2.24,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,23.36,21.14,26.24,,,,27.12,24.98,29.52,,,,4.24,2.23,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,23.36,21.15,26.23,,,,27.11,24.98,29.53,,,,4.24,2.21,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-04,23.36,21.16,26.22,,,,27.1,24.98,29.54,,,,4.25,2.2,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,23.35,21.15,26.22,,,,27.09,24.97,29.55,,,,4.25,2.19,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,23.35,21.14,26.22,,,,27.08,24.94,29.56,,,,4.25,2.2,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,23.35,21.13,26.21,,,,27.07,24.91,29.57,,,,4.25,2.22,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,23.35,21.12,26.21,,,,27.05,24.88,29.56,,,,4.26,2.23,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,23.35,21.11,26.2,,,,27.04,24.88,29.56,,,,4.26,2.23,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,23.34,21.11,26.19,,,,27.03,24.87,29.55,,,,4.26,2.24,6.42,,,,,,,,,,,,,,,,,,,,,,28.0,25.0,5.0,,,,,
2023-04-11,23.34,21.1,26.19,,,,27.02,24.87,29.55,,,,4.27,2.25,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,23.34,21.08,26.21,,,,27.01,24.86,29.54,,,,4.27,2.27,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,23.34,21.07,26.23,,,,27.0,24.85,29.54,,,,4.27,2.28,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-14,23.34,21.07,26.25,,,,26.98,24.85,29.53,,,,4.27,2.29,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,23.34,21.07,26.27,,,,26.97,24.85,29.52,,,,4.28,2.3,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,23.34,21.06,26.29,,,,26.96,24.85,29.5,,,,4.28,2.31,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,23.34,21.05,26.32,,,,26.95,24.85,29.46,,,,4.28,2.31,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,23.34,21.05,26.34,,,,26.94,24.84,29.42,,,,4.28,2.32,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,23.34,21.05,26.34,,,,26.92,24.84,29.4,,,,4.29,2.33,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,23.34,21.04,26.34,,,,26.91,24.84,29.36,,,,4.29,2.34,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,23.34,21.03,26.34,,,,26.9,24.83,29.32,,,,4.29,2.35,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,23.34,21.02,26.34,,,,26.89,24.81,29.29,,,,4.29,2.36,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,23.34,21.01,26.36,,,,26.87,24.78,29.25,,,,4.29,2.36,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,23.34,21.0,26.38,,,,26.86,24.76,29.21,,,,4.3,2.36,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,23.34,20.99,26.39,,,,26.85,24.74,29.18,,,,4.3,2.36,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,23.34,20.98,26.41,,,,26.84,24.72,29.14,,,,4.3,2.36,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,23.34,20.98,26.43,,,,26.83,24.7,29.11,,,,4.3,2.36,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,23.34,20.97,26.44,,,,26.81,24.68,29.07,,,,4.3,2.34,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,23.34,20.97,26.46,,,,26.8,24.66,29.03,,,,4.31,2.32,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,23.34,20.96,26.46,,,,26.79,24.64,28.99,,,,4.31,2.3,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,23.34,20.95,26.45,,,,26.78,24.62,28.95,,,,4.31,2.28,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,23.34,20.94,26.47,,,,26.76,24.6,28.92,,,,4.31,2.25,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,23.34,20.92,26.49,,,,26.75,24.58,28.88,,,,4.31,2.24,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,23.34,20.9,26.51,,,,26.74,24.56,28.84,,,,4.31,2.22,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,23.34,20.89,26.52,,,,26.73,24.54,28.8,,,,4.32,2.21,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,23.34,20.87,26.52,,,,26.72,24.52,28.76,,,,4.32,2.22,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,23.34,20.89,26.53,,,,26.7,24.51,28.75,,,,4.32,2.24,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,23.35,20.91,26.53,,,,26.69,24.48,28.73,,,,4.32,2.24,6.6,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,4.0,,,,,
2023-05-09,23.35,20.92,26.53,,,,26.68,24.45,28.72,,,,4.32,2.26,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,23.35,20.93,26.53,,,,26.67,24.42,28.7,,,,4.32,2.28,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,23.35,20.92,26.54,,,,26.66,24.39,28.69,,,,4.32,2.29,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-12,23.35,20.92,26.52,,,,26.64,24.36,28.67,,,,4.33,2.28,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,23.35,20.92,26.5,,,,26.63,24.33,28.66,,,,4.33,2.27,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,23.35,20.92,26.49,,,,26.62,24.3,28.66,,,,4.33,2.27,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,23.35,20.91,26.47,,,,26.61,24.28,28.65,,,,4.33,2.26,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,23.35,20.91,26.45,,,,26.6,24.28,28.65,,,,4.33,2.26,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-17,23.35,20.9,26.45,,,,26.58,24.28,28.65,,,,4.33,2.25,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,23.35,20.89,26.43,,,,26.57,24.28,28.65,,,,4.33,2.25,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-19,23.35,20.88,26.41,,,,26.56,24.28,28.65,,,,4.33,2.24,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,23.35,20.87,26.4,,,,26.55,24.27,28.65,,,,4.33,2.23,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,23.35,20.86,26.38,,,,26.54,24.27,28.65,,,,4.33,2.23,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-22,23.35,20.84,26.36,,,,26.53,24.27,28.64,,,,4.33,2.22,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-23,23.35,20.83,26.35,,,,26.52,24.27,28.64,,,,4.34,2.22,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24,23.35,20.82,26.33,,,,26.5,24.25,28.64,,,,4.34,2.21,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,23.35,20.81,26.31,,,,26.49,24.24,28.64,,,,4.34,2.21,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-26,23.35,20.8,26.31,,,,26.48,24.23,28.65,,,,4.34,2.21,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,23.35,20.79,26.31,,,,26.47,24.21,28.65,,,,4.34,2.2,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,23.35,20.78,26.32,,,,26.46,24.2,28.64,,,,4.34,2.2,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,23.35,20.77,26.33,,,,26.45,24.19,28.64,,,,4.34,2.19,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30,23.35,20.76,26.34,,,,26.44,24.18,28.62,,,,4.34,2.18,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,23.35,20.75,26.34,,,,26.43,24.19,28.57,,,,4.34,2.18,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,23.35,20.74,26.35,,,,26.42,24.16,28.52,,,,4.34,2.17,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02,23.35,20.73,26.36,,,,26.41,24.16,28.48,,,,4.34,2.16,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,23.35,20.73,26.36,,,,26.4,24.17,28.43,,,,4.34,2.16,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-04,23.35,20.72,26.37,,,,26.39,24.17,28.4,,,,4.34,2.15,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,23.35,20.71,26.37,,,,26.37,24.17,28.39,,,,4.34,2.13,6.67,,,,,,,,,,,,,,,,,,,,,,22.0,28.0,4.0,,,,,
2023-06-06,23.34,20.71,26.37,,,,26.36,24.17,28.36,,,,4.34,2.12,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-07,23.34,20.7,26.38,,,,26.35,24.17,28.35,,,,4.34,2.12,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,23.34,20.69,26.38,,,,26.34,24.17,28.33,,,,4.34,2.12,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09,23.34,20.69,26.38,,,,26.33,24.17,28.32,,,,4.34,2.12,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,23.34,20.7,26.38,,,,26.32,24.16,28.31,,,,4.34,2.12,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-11,23.34,20.7,26.38,,,,26.31,24.15,28.31,,,,4.34,2.11,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,23.34,20.71,26.38,,,,26.3,24.14,28.29,,,,4.34,2.1,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-13,23.34,20.72,26.38,,,,26.29,24.12,28.29,,,,4.34,2.09,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-14,23.34,20.72,26.38,,,,26.28,24.11,28.29,,,,4.34,2.09,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,23.34,20.73,26.38,,,,26.27,24.09,28.29,,,,4.34,2.08,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16,23.34,20.73,26.38,,,,26.26,24.07,28.28,,,,4.34,2.08,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,23.34,20.72,26.38,,,,26.25,24.05,28.28,,,,4.34,2.07,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18,23.34,20.72,26.38,,,,26.24,24.04,28.27,,,,4.34,2.07,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-19,23.34,20.71,26.37,,,,26.23,24.02,28.27,,,,4.34,2.06,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-20,23.34,20.7,26.37,,,,26.22,24.0,28.26,,,,4.34,2.05,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21,23.33,20.7,26.37,,,,26.21,23.99,28.25,,,,4.34,2.05,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22,23.33,20.69,26.36,,,,26.2,23.97,28.25,,,,4.34,2.04,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23,23.33,20.68,26.36,,,,26.19,23.96,28.24,,,,4.34,2.04,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,23.33,20.68,26.35,,,,26.18,23.94,28.23,,,,4.34,2.05,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25,23.33,20.67,26.34,,,,26.17,23.92,28.23,,,,4.34,2.05,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,23.33,20.67,26.34,,,,26.16,23.91,28.22,,,,4.34,2.07,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27,23.33,20.67,26.33,,,,26.15,23.9,28.21,,,,4.34,2.08,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,23.33,20.66,26.32,,,,26.15,23.9,28.2,,,,4.34,2.09,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29,23.33,20.66,26.32,,,,26.14,23.89,28.2,,,,4.34,2.09,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,23.33,20.66,26.31,,,,26.13,23.88,28.19,,,,4.34,2.09,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,23.33,20.66,26.31,,,,26.12,23.87,28.18,,,,4.34,2.08,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02,23.33,20.66,26.3,,,,26.11,23.86,28.17,,,,4.34,2.08,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,23.33,20.66,26.29,,,,26.1,23.85,28.16,,,,4.33,2.08,6.56,,,,,,,,,,,,,,,,,,,,,,19.0,25.0,4.0,,,,,
2023-07-04,23.33,20.66,26.3,,,,26.09,23.84,28.15,,,,4.33,2.09,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,23.33,20.66,26.3,,,,26.08,23.84,28.14,,,,4.33,2.1,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,23.33,20.66,26.29,,,,26.07,23.83,28.13,,,,4.33,2.09,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-07,23.33,20.66,26.28,,,,26.06,23.82,28.12,,,,4.33,2.08,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,23.33,20.66,26.27,,,,26.05,23.81,28.11,,,,4.33,2.06,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09,23.33,20.66,26.26,,,,26.04,23.8,28.1,,,,4.33,2.06,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,23.33,20.67,26.25,,,,26.03,23.79,28.08,,,,4.33,2.06,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,23.33,20.67,26.23,,,,26.03,23.79,28.07,,,,4.33,2.06,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-12,23.33,20.74,26.22,,,,26.02,23.79,28.06,,,,4.33,2.06,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,23.33,20.8,26.22,,,,26.01,23.79,28.05,,,,4.33,2.06,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14,23.33,20.88,26.21,,,,26.0,23.77,28.05,,,,4.33,2.07,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,23.33,20.96,26.19,,,,25.99,23.76,28.05,,,,4.32,2.07,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,23.33,20.98,26.18,,,,25.98,23.75,28.06,,,,4.32,2.06,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-17,23.33,20.98,26.18,,,,25.97,23.74,28.06,,,,4.32,2.05,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18,23.33,20.96,26.18,,,,25.96,23.73,28.06,,,,4.32,2.03,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-19,23.34,20.94,26.17,,,,25.96,23.72,28.06,,,,4.32,2.02,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20,23.34,20.92,26.17,,,,25.95,23.72,28.07,,,,4.32,2.01,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,23.34,20.89,26.17,,,,25.94,23.71,28.07,,,,4.32,2.01,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,23.34,20.87,26.17,,,,25.93,23.7,28.07,,,,4.32,2.01,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,23.34,20.85,26.17,,,,25.92,23.7,28.08,,,,4.32,2.02,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,23.34,20.83,26.17,,,,25.92,23.69,28.08,,,,4.31,2.04,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,23.34,20.83,26.16,,,,25.91,23.68,28.09,,,,4.31,2.06,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,23.34,20.85,26.16,,,,25.9,23.68,28.09,,,,4.31,2.05,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,23.34,20.87,26.16,,,,25.89,23.67,28.1,,,,4.31,2.04,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28,23.34,20.89,26.16,,,,25.88,23.66,28.1,,,,4.31,2.03,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,23.34,20.92,26.15,,,,25.88,23.66,28.1,,,,4.31,2.03,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30,23.34,20.93,26.14,,,,25.87,23.65,28.11,,,,4.3,2.02,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,23.34,20.93,26.14,,,,25.86,23.65,28.12,,,,4.3,2.01,6.46,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,7.0,,,,,
2023-08-01,23.34,20.93,26.13,,,,25.86,23.61,28.12,,,,4.3,2.01,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,23.34,20.92,26.13,,,,25.85,23.58,28.12,,,,4.3,2.02,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-03,23.34,20.93,26.12,,,,25.84,23.57,28.12,,,,4.3,2.04,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,23.34,20.93,26.12,,,,25.83,23.55,28.13,,,,4.3,2.05,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,23.34,20.93,26.12,,,,25.83,23.54,28.11,,,,4.29,2.07,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-06,23.35,20.93,26.11,,,,25.82,23.54,28.05,,,,4.29,2.08,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,23.35,20.92,26.09,,,,25.82,23.54,27.99,,,,4.29,2.07,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
